"Source.Name","Opening_text","stim_ending_t","visbility","soundvolume","modalityBlock.thisRepN","modalityBlock.thisTrialN","modalityBlock.thisN","modalityBlock.thisIndex","TrialsStudy.thisRepN","TrialsStudy.thisTrialN","TrialsStudy.thisN","TrialsStudy.thisIndex","text.started","text.stopped","keyWelcome.keys","keyWelcome.rt","keyWelcome.started","keyWelcome.stopped","imageInstr.started","imageInstr.stopped","key_resp.keys","key_resp.rt","key_resp.started","key_resp.stopped","FixationCross.started","FixationCross.stopped","modalityInstr.started","modalityInstr.stopped","modalityFocusKey.keys","modalityFocusKey.rt","modalityFocusKey.started","modalityFocusKey.stopped","StudyVisualStim.started","StudyVisualStim.stopped","StudyAuditoryStim.started","StudyAuditoryStim.stopped","text_2.started","text_2.stopped","key_resp_3.keys","key_resp_3.rt","key_resp_3.started","key_resp_3.stopped","ReproductionVisual.started","ReproductionVisual.stopped","key_resp_2.keys","key_resp_2.rt","key_resp_2.started","key_resp_2.stopped","ReproductionSound.started","ReproductionSound.stopped","participant","session","date","expName","psychopyVersion","frameRate"
"015_visual_demo1.csv","Now focus on the Sound",1,0,1,0,1,1,1,7,17,143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2459.01674,"None",NA,NA,NA,NA,NA,NA,2453.953326,"None",2453.953326,"None",2456.134794,"None","space",0.535576039,2456.134794,"None",2456.905684,"None","space",2.092721558,2456.905684,"None",2456.905684,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",2.5,0,1,0,1,1,1,8,0,144,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2467.290713,"None",NA,NA,NA,NA,NA,NA,2460.027444,"None",2460.027444,"None",2463.708917,"None","space",0.842405577,2463.708917,"None",2464.780145,"None","space",2.494264137,2464.780145,"None",2464.780145,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",1.5,1,0,0,1,1,1,8,1,145,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2474.194689,"None",NA,NA,NA,NA,NA,NA,2468.301648,"None",2468.301648,"None",2470.983394,"None","space",0.564963034,2470.983394,"None",2471.774144,"None","space",2.406204634,2471.774144,"None",2471.774144,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",3.5,0,1,0,1,1,1,8,2,146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2484.110324,"None",NA,NA,NA,NA,NA,NA,2475.205173,"None",2475.205173,"None",2479.888456,"None","space",0.982883222,2479.888456,"None",2481.099032,"None","space",3.000267833,2481.099032,"None",2481.099032,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",2,1,0,0,1,1,1,8,3,147,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2492.394908,"None",NA,NA,NA,NA,NA,NA,2485.120875,"None",2485.120875,"None",2488.302249,"None","space",2.09207812,2488.302249,"None",2490.623778,"None","space",1.755560323,2490.623778,"None",2490.623778,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",2.5,1,0,0,1,1,1,8,4,148,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2499.438544,"None",NA,NA,NA,NA,NA,NA,2493.404639,"None",2493.404639,"None",2497.087467,"None","space",0.542833403,2497.087467,"None",2497.857565,"None","space",1.563756749,2497.857565,"None",2497.857565,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",1,1,0,0,1,1,1,8,5,149,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2504.27127,"None",NA,NA,NA,NA,NA,NA,2500.448803,"None",2500.448803,"None",2502.630079,"None","space",0.431224946,2502.630079,"None",2503.300737,"None","space",0.958570139,2503.300737,"None",2503.300737,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",2.5,0,0,0,1,1,1,8,6,150,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2511.264503,"None",NA,NA,NA,NA,NA,NA,2505.280956,"None",2505.280956,"None",2508.964427,"None","space",0.443919976,2508.964427,"None",2509.634479,"None","space",1.611821712,2509.634479,"None",2509.634479,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",1,0,1,0,1,1,1,8,7,151,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2515.807764,"None",NA,NA,NA,NA,NA,NA,2512.275623,"None",2512.275623,"None",2514.456219,"None","space",0.484119789,2514.456219,"None",2515.167339,"None","space",0.621930826,2515.167339,"None",2515.167339,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",3,0,0,0,1,1,1,8,8,152,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2523.801079,"None",NA,NA,NA,NA,NA,NA,2516.81801,"None",2516.81801,"None",2520.989162,"None","space",0.272154811,2520.989162,"None",2521.490433,"None","space",2.298896348,2521.490433,"None",2521.490433,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",1.5,0,0,0,1,1,1,8,9,153,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2531.47556,"None",NA,NA,NA,NA,NA,NA,2524.811616,"None",2524.811616,"None",2527.494349,"None","space",1.898972134,2527.494349,"None",2529.614351,"None","space",1.845986737,2529.614351,"None",2529.614351,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",3.5,1,0,0,1,1,1,8,10,154,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2540.190716,"None",NA,NA,NA,NA,NA,NA,2532.485614,"None",2532.485614,"None",2537.157743,"None","space",0.622599688,2537.157743,"None",2538.019267,"None","space",2.157102459,2538.019267,"None",2538.019267,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",1.5,0,1,0,1,1,1,8,11,155,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2547.703783,"None",NA,NA,NA,NA,NA,NA,2541.200318,"None",2541.200318,"None",2543.873074,"None","space",1.324268998,2543.873074,"None",2545.422025,"None","space",2.263240633,2545.422025,"None",2545.422025,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",3,0,1,0,1,1,1,8,12,156,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2555.698456,"None",NA,NA,NA,NA,NA,NA,2548.715099,"None",2548.715099,"None",2552.897166,"None","space",0.173181352,2552.897166,"None",2553.297582,"None","space",2.385749151,2553.297582,"None",2553.297582,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",3,1,0,0,1,1,1,8,13,157,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2564.393784,"None",NA,NA,NA,NA,NA,NA,2556.708747,"None",2556.708747,"None",2560.891091,"None","space",0.672239203,2560.891091,"None",2561.802505,"None","space",2.574750507,2561.802505,"None",2561.802505,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",1,0,0,0,1,1,1,8,14,158,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2569.365997,"None",NA,NA,NA,NA,NA,NA,2565.404034,"None",2565.404034,"None",2567.584209,"None","space",0.434114314,2567.584209,"None",2568.255671,"None","space",1.09861179,2568.255671,"None",2568.255671,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",3.5,0,0,0,1,1,1,8,15,159,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2578.530814,"None",NA,NA,NA,NA,NA,NA,2570.376225,"None",2570.376225,"None",2575.048237,"None","space",0.617106072,2575.048237,"None",2575.899944,"None","space",2.614381008,2575.899944,"None",2575.899944,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",2,0,1,0,1,1,1,8,16,160,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585.8047,"None",NA,NA,NA,NA,NA,NA,2579.541329,"None",2579.541329,"None",2582.713027,"None","space",0.377328356,2582.713027,"None",2583.313128,"None","space",2.478211433,2583.313128,"None",2583.313128,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",2,0,0,0,1,1,1,8,17,161,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2593.789355,"None",NA,NA,NA,NA,NA,NA,2586.816021,"None",2586.816021,"None",2589.997375,"None","space",0.955947593,2589.997375,"None",2591.178345,"None","space",2.592964705,2591.178345,"None",2591.178345,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",1,0,0,0,1,1,1,9,0,162,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2599.29241,"None",NA,NA,NA,NA,NA,NA,2594.799576,"None",2594.799576,"None",2596.98064,"None","space",0.674726752,2596.98064,"None",2597.881188,"None","space",1.40114031,2597.881188,"None",2597.881188,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",3,1,0,0,1,1,1,9,1,163,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2607.446988,"None",NA,NA,NA,NA,NA,NA,2600.302333,"None",2600.302333,"None",2604.484909,"None","space",0.848410624,2604.484909,"None",2605.566878,"None","space",1.866473621,2605.566878,"None",2605.566878,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",1.5,0,0,0,1,1,1,9,2,164,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2614.239826,"None",NA,NA,NA,NA,NA,NA,2608.457185,"None",2608.457185,"None",2611.138691,"None","space",1.006635215,2611.138691,"None",2612.368964,"None","space",1.854392586,2612.368964,"None",2612.368964,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",3.5,1,0,0,1,1,1,9,3,165,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2622.985129,"None",NA,NA,NA,NA,NA,NA,2615.251227,"None",2615.251227,"None",NA,"None","space",0.046219475,NA,"None",2620.144049,"None","space",2.822240906,2620.144049,"None",2620.144049,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",1.5,0,1,0,1,1,1,9,4,166,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2628.96778,"None",NA,NA,NA,NA,NA,NA,2623.99561,"None",2623.99561,"None",2626.677019,"None","space",0.410308909,2626.677019,"None",2627.317171,"None","space",1.63115494,2627.317171,"None",2627.317171,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",2.5,0,0,0,1,1,1,9,5,167,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2636.692291,"None",NA,NA,NA,NA,NA,NA,2629.97832,"None",2629.97832,"None",2633.660468,"None","space",0.813925134,2633.660468,"None",2634.711461,"None","space",1.967865124,2634.711461,"None",2634.711461,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",1.5,1,0,0,1,1,1,9,6,168,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2644.026715,"None",NA,NA,NA,NA,NA,NA,2637.703341,"None",2637.703341,"None",2640.383732,"None","space",1.126613634,2640.383732,"None",2641.735473,"None","space",2.276844857,2641.735473,"None",2641.735473,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",1,0,1,0,1,1,1,9,7,169,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2650.319633,"None",NA,NA,NA,NA,NA,NA,2645.036263,"None",2645.036263,"None",2647.206908,"None","space",0.752413746,2647.206908,"None",2648.198443,"None","space",2.110842778,2648.198443,"None",2648.198443,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",2,0,1,0,1,1,1,9,8,170,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2657.503951,"None",NA,NA,NA,NA,NA,NA,2651.330121,"None",2651.330121,"None",2654.511812,"None","space",0.559499541,2654.511812,"None",2655.292149,"None","space",2.195213916,2655.292149,"None",2655.292149,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",2.5,0,1,0,1,1,1,9,9,171,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2665.627927,"None",NA,NA,NA,NA,NA,NA,2658.513735,"None",2658.513735,"None",2662.186378,"None","space",0.763979066,2662.186378,"None",2663.17707,"None","space",2.433221313,2663.17707,"None",2663.17707,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",1,1,0,0,1,1,1,9,10,172,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2671.721387,"None",NA,NA,NA,NA,NA,NA,2666.637882,"None",2666.637882,"None",2668.819629,"None","space",0.736710757,2668.819629,"None",2669.779934,"None","space",1.923382934,2669.779934,"None",2669.779934,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",3.5,0,0,0,1,1,1,9,11,173,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2680.965797,"None",NA,NA,NA,NA,NA,NA,2672.731863,"None",2672.731863,"None",2677.414139,"None","space",0.565207233,2677.414139,"None",2678.20466,"None","space",2.744664605,2678.20466,"None",2678.20466,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",2.5,1,0,0,1,1,1,9,12,174,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2689.700771,"None",NA,NA,NA,NA,NA,NA,2681.976206,"None",2681.976206,"None",2685.658432,"None","space",1.167899837,2685.658432,"None",2687.049218,"None","space",2.63612683,2687.049218,"None",2687.049218,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",3.5,0,1,0,1,1,1,9,13,175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2698.555776,"None",NA,NA,NA,NA,NA,NA,2690.710947,"None",2690.710947,"None",2695.394036,"None","space",0.377291802,2695.394036,"None",2696.003972,"None","space",2.535331706,2696.003972,"None",2696.003972,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",3,0,0,0,1,1,1,9,14,176,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707.390883,"None",NA,NA,NA,NA,NA,NA,2699.566199,"None",2699.566199,"None",2703.748001,"None","space",0.898324171,2703.748001,"None",2704.868945,"None","space",2.503428573,2704.868945,"None",2704.868945,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",2,1,0,0,1,1,1,9,15,177,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2714.153771,"None",NA,NA,NA,NA,NA,NA,2708.401474,"None",2708.401474,"None",2711.583466,"None","space",0.677855358,2711.583466,"None",2712.483519,"None","space",1.654775119,2712.483519,"None",2712.483519,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",2,0,0,0,1,1,1,9,16,178,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2720.627952,"None",NA,NA,NA,NA,NA,NA,2715.164389,"None",2715.164389,"None",2718.346529,"None","space",0.462870859,2718.346529,"None",2719.036406,"None","space",1.571945212,2719.036406,"None",2719.036406,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"015_visual_demo1.csv","Now focus on the Sound",3,0,1,0,1,1,1,9,17,179,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729.43242,"None",NA,NA,NA,NA,NA,NA,2721.637906,"None",2721.637906,"None",2725.810082,"None","space",0.556294042,2725.810082,"None",2726.590494,"None","space",2.831840135,2726.590494,"None",2726.590494,"None",15,1,"2019_Jul_15_1716","visual_demo1",2002-03-01,99.44707229
"016_visual_demo1.csv","Now focus on the Image",3,0,0,0,0,0,0,0,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.02697039,"None",43.40655984,"None","space",12.31207172,43.40655984,"None",55.75301416,"None",55.75301416,"None",59.92617468,"None","space",1.574475493,59.92617468,"None",61.72665086,"None","space",1.282979776,61.72665086,"None",61.72665086,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",1.5,1,0,0,0,0,0,0,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.24093137,"None",NA,NA,NA,NA,NA,NA,64.05767475,"None",64.05767475,"None",66.72893191,"None","space",1.111681029,66.72893191,"None",68.07054754,"None","space",1.157083285,68.07054754,"None",68.07054754,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",2.5,1,0,0,0,0,0,0,2,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.22404417,"None",NA,NA,NA,NA,NA,NA,70.27174149,"None",70.27174149,"None",73.93309413,"None","space",0.857495214,73.93309413,"None",75.01423251,"None","space",1.191381867,75.01423251,"None",75.01423251,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",3.5,0,0,0,0,0,0,0,3,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.88871373,"None",NA,NA,NA,NA,NA,NA,77.25557418,"None",77.25557418,"None",81.927858,"None","space",0.004752334,81.927858,"None",82.15886174,"None","space",1.713751071,82.15886174,"None",82.15886174,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",2,0,0,0,0,0,0,0,4,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.21207292,"None",NA,NA,NA,NA,NA,NA,84.89821217,"None",84.89821217,"None",88.08110634,"None","space",0.419481289,88.08110634,"None",88.71167848,"None","space",1.482912426,88.71167848,"None",88.71167848,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",3.5,0,1,0,0,0,0,0,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.16558737,"None",NA,NA,NA,NA,NA,NA,91.2327859,"None",91.2327859,"None",NA,"None","space",0.065634951,NA,"None",96.09507188,"None","space",1.057532448,96.09507188,"None",96.09507188,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",3,0,1,0,0,0,0,0,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.2392998,"None",NA,NA,NA,NA,NA,NA,98.18639504,"None",98.18639504,"None",102.3580931,"None","space",0.646523037,102.3580931,"None",103.2285481,"None","space",0.999050799,103.2285481,"None",103.2285481,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",2,0,1,0,0,0,0,0,7,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.4038393,"None",NA,NA,NA,NA,NA,NA,105.2698682,"None",105.2698682,"None",108.4415568,"None","space",0.987072205,108.4415568,"None",109.642256,"None","space",1.749358016,109.642256,"None",109.642256,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",1.5,0,0,0,0,0,0,0,8,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.637166,"None",NA,NA,NA,NA,NA,NA,112.4232381,"None",112.4232381,"None",115.0949638,"None","space",0.999626395,115.0949638,"None",116.3057996,"None","space",1.318794214,116.3057996,"None",116.3057996,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",1,0,1,0,0,0,0,0,9,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.610096,"None",NA,NA,NA,NA,NA,NA,118.6568107,"None",118.6568107,"None",120.8288293,"None","space",0.423862525,120.8288293,"None",121.4686626,"None","space",1.128928269,121.4686626,"None",121.4686626,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",2,1,0,0,0,0,0,0,10,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.5025606,"None",NA,NA,NA,NA,NA,NA,123.6205871,"None",123.6205871,"None",126.8010646,"None","space",0.974584103,126.8010646,"None",127.9828526,"None","space",1.506784593,127.9828526,"None",127.9828526,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",1.5,0,1,0,0,0,0,0,11,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.2064227,"None",NA,NA,NA,NA,NA,NA,130.513417,"None",130.513417,"None",133.2045808,"None","space",0.462013445,133.2045808,"None",133.8850913,"None","space",1.304489396,133.8850913,"None",133.8850913,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",3.5,1,0,0,0,0,0,0,12,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.7506665,"None",NA,NA,NA,NA,NA,NA,136.2153872,"None",136.2153872,"None",140.8989371,"None","space",0.391678014,140.8989371,"None",141.5090251,"None","space",2.222569453,141.5090251,"None",141.5090251,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",1,1,0,0,0,0,0,0,13,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.793955,"None",NA,NA,NA,NA,NA,NA,144.7717899,"None",144.7717899,"None",146.9531149,"None","space",0.556513985,146.9531149,"None",147.7230114,"None","space",1.056560234,147.7230114,"None",147.7230114,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",2.5,0,1,0,0,0,0,0,14,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.7564484,"None",NA,NA,NA,NA,NA,NA,149.8045909,"None",149.8045909,"None",153.4762372,"None","space",0.339348657,153.4762372,"None",154.0260496,"None","space",0.716602331,154.0260496,"None",154.0260496,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",3,1,0,0,0,0,0,0,15,15,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.9905383,"None",NA,NA,NA,NA,NA,NA,155.7766225,"None",155.7766225,"None",159.949102,"None","space",0.458520356,159.949102,"None",160.6196141,"None","space",1.355080689,160.6196141,"None",160.6196141,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",1,0,0,0,0,0,0,0,16,16,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.8524374,"None",NA,NA,NA,NA,NA,NA,163.0007683,"None",163.0007683,"None",165.1725932,"None","space",0.373018334,165.1725932,"None",165.7628935,"None","space",0.07579162,165.7628935,"None",165.7628935,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",2.5,0,0,0,0,0,0,0,17,17,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.2262329,"None",NA,NA,NA,NA,NA,NA,166.8633723,"None",166.8633723,"None",170.5447785,"None","space",0.839781369,170.5447785,"None",171.595887,"None","space",1.619725986,171.595887,"None",171.595887,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",1.5,0,1,0,0,0,0,1,0,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.0900592,"None",NA,NA,NA,NA,NA,NA,174.247247,"None",174.247247,"None",176.9190232,"None","space",0.40059299,176.9190232,"None",177.5488195,"None","space",1.524862843,177.5488195,"None",177.5488195,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",1,1,0,0,0,0,0,1,1,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.5824698,"None",NA,NA,NA,NA,NA,NA,180.1097081,"None",180.1097081,"None",182.2813786,"None","space",0.635222451,182.2813786,"None",183.1317653,"None","space",1.433870163,183.1317653,"None",183.1317653,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",1.5,1,0,0,0,0,0,1,2,20,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.255564,"None",NA,NA,NA,NA,NA,NA,185.6031667,"None",185.6031667,"None",188.2747123,"None","space",0.359890528,188.2747123,"None",188.8452633,"None","space",1.39236562,188.8452633,"None",188.8452633,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",3,0,1,0,0,0,0,1,3,21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.5600106,"None",NA,NA,NA,NA,NA,NA,191.2665625,"None",191.2665625,"None",195.4489751,"None","space",0.369640044,195.4489751,"None",196.0291333,"None","space",1.512497405,196.0291333,"None",196.0291333,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
"016_visual_demo1.csv","Now focus on the Image",2.5,0,0,0,0,0,0,1,4,22,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.2330836,"None",NA,NA,NA,NA,NA,NA,198.580541,"None",198.580541,"None",202.2523006,"None","space",0.352345268,202.2523006,"None",202.8229678,"None","space",1.393627917,202.8229678,"None",202.8229678,"None",16,1,"2019_Jul_16_1549","visual_demo1",2002-03-01,99.9256965
